"DrugID","Indication"
"D0G1WV","Plant grey mould disease [ICD-11: N.A.] Phase 3"
"D0G1YA","Alzheimer disease [ICD-11: 8A20] Phase 2"
"D0G1YH","Mycobacterium infection [ICD-11: 1B10-1B21] Investigative"
"D0G1YN","Pain [ICD-11: MG30-MG3Z] Discontinued in Phase 2"
"D0G1YO","Obesity [ICD-11: 5B81] Phase 1"
"D0G1YR","Human immunodeficiency virus infection [ICD-11: 1C62] Discontinued in Phase 1"
"D0G1ZU","Colorectal cancer [ICD-11: 2B91.Z] Phase 1/2"
"D0G2AV","Bacterial infection [ICD-11: 1A00-1C4Z] Investigative"
"D0G2CG","Alveolar soft part sarcoma [ICD-11: 2A60-2C35] Phase 3"
"D0G2CG","Leiomyosarcoma [ICD-11: 2B58] Phase 3"
"D0G2CG","Synovial sarcoma [ICD-11: 2B5A] Phase 3"
"D0G2CG","Cervical cancer [ICD-11: 2C77.0] Phase 1/2"
"D0G2CG","Endometrial cancer [ICD-11: 2C76] Phase 1/2"
"D0G2CG","Fallopian tube cancer [ICD-11: 2C74] Phase 1/2"
"D0G2CG","Ovarian cancer [ICD-11: 2C73] Phase 1/2"
"D0G2CG","Peritoneal cavity cancer [ICD-11: 2C51.Z] Phase 1/2"
"D0G2CL","Arthritis [ICD-11: FA20] Terminated"
"D0G2CQ","Chronic obstructive pulmonary disease [ICD-11: CA22] Discontinued in Phase 2"
"D0G2DR","Prostate cancer [ICD-11: 2C82.0] Investigative"
"D0G2EP","Inflammation [ICD-11: 1A00-CA43.1] Patented"
"D0G2FV","Type-1 diabetes [ICD-11: 5A10] Phase 2"
"D0G2FV","Type-2 diabetes [ICD-11: 5A11] Phase 2"
"D0G2FY","Human immunodeficiency virus infection [ICD-11: 1C62] Investigative"
"D0G2GR","Hypertension [ICD-11: BA00-BA04] Discontinued in Phase 2"
"D0G2GT","Cognitive impairment [ICD-11: 6D71] Discontinued in Phase 2"
"D0G2GZ","Arthritis [ICD-11: FA20] Investigative"
"D0G2IC","Myalgia [ICD-11: FB56.2] Preregistration"
"D0G2IC","Scapulohumeral periarthritis [ICD-11: FB53] Preregistration"
"D0G2IC","Osteoarthritis [ICD-11: FA00-FA05] Preregistration"
"D0G2JZ","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Terminated"
"D0G2KD","Spinal cord injury [ICD-11: ND51.2] Approved"
"D0G2LT","Schizophrenia [ICD-11: 6A20] Terminated"
"D0G2MH","Diagnostic imaging [ICD-11: N.A.] Approved"
"D0G2MR","Prostate hyperplasia [ICD-11: GA90] Phase 3"
"D0G2MW","Thrombin deficiency [ICD-11: 3B14.Z] Approved"
"D0G2MW","Hyperglyceridemia [ICD-11: 5C80.1] Approved"
"D0G2MW","Hypertriglyceridemia [ICD-11: 5C80.1] Phase 3"
"D0G2OZ","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Phase 1/2"
"D0G2QH","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Phase 1/2"
"D0G2RE","Asthma [ICD-11: CA23] Discontinued in Phase 3"
"D0G2SZ","Alopecia [ICD-11: ED70] Discontinued in Phase 3"
"D0G2TA","Infertility [ICD-11: GB04] Approved"
"D0G2UP","Mycobacterium infection [ICD-11: 1B10-1B21] Investigative"
"D0G2UY","Hepatitis B virus infection [ICD-11: 1E51.0] Investigative"
"D0G2VT","Anorexia nervosa cachexia [ICD-11: 6B80] Terminated"
"D0G2XE","Atopic dermatitis [ICD-11: EA80] Phase 2"
"D0G2XN","Hypertension [ICD-11: BA00-BA04] Discontinued in Phase 3"
"D0G2XR","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Phase 1"
"D0G2ZG","Acne vulgaris [ICD-11: ED80] Approved"
"D0G2ZL","Type-2 diabetes [ICD-11: 5A11] Phase 2"
"D0G2ZX","Atrial fibrillation [ICD-11: BC81.3] Phase 3"
"D0G3AQ","Anxiety disorder [ICD-11: 6B00-6B0Z] Approved"
"D0G3AR","Spinal cord injury [ICD-11: ND51.2] Phase 2"
"D0G3AR","Alzheimer disease [ICD-11: 8A20] Preclinical"
"D0G3AT","Middle East Respiratory Syndrome (MERS) [ICD-11: 1D64] Preclinical"
"D0G3BK","Osteoporosis [ICD-11: FB83.0] Investigative"
"D0G3BN","Breast cancer [ICD-11: 2C60-2C65] Phase 2"
"D0G3BN","Prostate cancer [ICD-11: 2C82.0] Phase 1"
"D0G3CO","Gastroesophageal reflux disease [ICD-11: DA22.Z] Preclinical"
"D0G3DC","Allergic rhinitis [ICD-11: CA08.0] Phase 2/3"
"D0G3DD","Migraine [ICD-11: 8A80] Investigative"
"D0G3DL","Tuberculosis [ICD-11: 1B10-1B1Z] Approved"
"D0G3EC","Bleeding disorder [ICD-11: GA20-GA21] Approved"
"D0G3EU","Crohn disease [ICD-11: DD70] Phase 1"
"D0G3GF","Exudative age-related macular degeneration [ICD-11: 9B78.3Z] Phase 2"
"D0G3GR","Head and neck cancer [ICD-11: 2D42] Phase 2"
"D0G3KP","Allergy [ICD-11: 4A80-4A85] Investigative"
"D0G3LM","Stroke [ICD-11: 8B20] Phase 3"
"D0G3MH","Substance use disorder [ICD-11: 6C4Z] Terminated"
"D0G3MN","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Phase 1"
"D0G3MN","Prostate cancer [ICD-11: 2C82.0] Phase 1"
"D0G3OF","Enterovirus infection [ICD-11: 1D91] Discontinued in Phase 2"
"D0G3OI","Allergic asthma [ICD-11: CA23.0] Phase 3"
"D0G3PI","Kaposi sarcoma [ICD-11: 2B57] Approved"
"D0G3PK","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Investigative"
"D0G3QF","Pain [ICD-11: MG30-MG3Z] Investigative"
"D0G3RW","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Investigative"
"D0G3SH","Primary biliary cirrhosis [ICD-11: DB96.1] Approved"
"D0G3TJ","Transplant rejection [ICD-11: NE84] Phase 2"
"D0G3UG","Bone disease [ICD-11: FC0Z] Investigative"
"D0G3UV","Osteoarthritis pain [ICD-11: MG30.31] Patented"
"D0G3UV","Cancer related pain [ICD-11: MG30] Patented"
"D0G3UV","Neuropathic pain [ICD-11: 8E43.0] Patented"
"D0G3UV","Inflammatory pain [ICD-11: MG30.42] Patented"
"D0G3YC","Chemotherapy-induced nausea [ICD-11: MD90] Phase 3"
"D0G3ZN","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Investigative"
"D0G3ZX","Hepatitis B virus infection [ICD-11: 1E51.0] Phase 1"
"D0G4AE","Alzheimer disease [ICD-11: 8A20] Investigative"
"D0G4AJ","Retina venous occlusion [ICD-11: 9B74.1] Phase 1/2"
"D0G4AL","Pruritus [ICD-11: EC90] Phase 2"
"D0G4BF","Hepatitis B virus infection [ICD-11: 1E51.0] Phase 3"
"D0G4BI","Fungal infection [ICD-11: 1F29-1F2F] Approved"
"D0G4CF","Asthma [ICD-11: CA23] Phase 1"
"D0G4CY","Systemic mastocytosis [ICD-11: 2A21.0] Phase 2"
"D0G4DE","Parkinson disease [ICD-11: 8A00.0] Phase 2"
"D0G4DF","Ocular inflammation [ICD-11: 9C61.24] Investigative"
"D0G4ES","Sarcoma [ICD-11: 2A60-2C35] Phase 1"
"D0G4ES","Colorectal cancer [ICD-11: 2B91.Z] Discontinued in Phase 3"
"D0G4GA","Asthma [ICD-11: CA23] Phase 2"
"D0G4GY","Endometrial cancer [ICD-11: 2C76] Phase 1"
"D0G4GY","Malignant mesothelioma [ICD-11: 2C26.0] Phase 1"
"D0G4GY","Ovarian cancer [ICD-11: 2C73] Phase 1"
"D0G4GY","Pancreatic cancer [ICD-11: 2C10] Phase 1"
"D0G4GY","Triple negative breast cancer [ICD-11: 2C60-2C65] Phase 1"
"D0G4ID","Bone injury [ICD-11: ND56.Y] Investigative"
"D0G4IW","Non-hodgkin lymphoma [ICD-11: 2B33.5] Phase 2"
"D0G4IW","Acute lymphoblastic leukaemia [ICD-11: 2A85] Phase 2"
"D0G4IW","Chronic lymphocytic leukaemia [ICD-11: 2A82.0] Phase 2"
"D0G4IW","B-cell lymphoma [ICD-11: 2A86] Phase 1"
"D0G4IW","leukaemia [ICD-11: 2A60-2B33] Phase 1"
"D0G4IW","B-cell chronic lymphocytic leukaemia [ICD-11: 2A82.00] Phase 1"
"D0G4IW","Diffuse large B-cell lymphoma [ICD-11: 2A81] Phase 1"
"D0G4IW","Follicular lymphoma [ICD-11: 2A80] Phase 1"
"D0G4IW","Haematopoietic/lymphoid cancer [ICD-11: 2B33.5] Phase 1"
"D0G4IW","Mantle cell lymphoma [ICD-11: 2A85.5] Phase 1"
"D0G4IW","Prolymphocytic leukaemia [ICD-11: 2A82.1] Phase 1"
"D0G4JB","Overactive bladder [ICD-11: GC50.0] Investigative"
"D0G4JC","Pustular palmoplantar psoriasis [ICD-11: EA90] Phase 2"
"D0G4JI","Malnutrition [ICD-11: 5B50-5B71] Approved"
"D0G4KD","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Investigative"
"D0G4KG","Asthma [ICD-11: CA23] Approved"
"D0G4MB","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Phase 2"
"D0G4OD","Skin infection [ICD-11: 1F28-1G0Z] Approved"
"D0G4OS","Rabies [ICD-11: 1C82] Phase 1"
"D0G4OT","Diabetic nephropathy [ICD-11: GB61.Z] Discontinued in Phase 2"
"D0G4QL","Type-2 diabetes [ICD-11: 5A11] Phase 2"
"D0G4RI","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Phase 1"
"D0G4SO","Pain [ICD-11: MG30-MG3Z] Investigative"
"D0G4XE","Stroke [ICD-11: 8B20] Phase 2"
"D0G4XE","Chronic myocardial ischemia [ICD-11: BA6Z] Phase 2"
"D0G4YN","Prostate cancer [ICD-11: 2C82.0] Phase 2"
"D0G4YR","Diabetic nephropathy [ICD-11: GB61.Z] Phase 2"
"D0G4YT","Fungal infection [ICD-11: 1F29-1F2F] Approved"
"D0G4YZ","Brain disease [ICD-11: 8C70-8E61] Phase 2"
"D0G5AG","Transplant rejection [ICD-11: NE84] Approved"
"D0G5BI","Human immunodeficiency virus-1 infection [ICD-11: 1C62] Phase 2"
"D0G5BK","Heart disease [ICD-11: BA41-BA42] Approved"
"D0G5BL","Diabetic foot ulcer [ICD-11: BD54] Phase 2"
"D0G5BL","Ulcerative colitis [ICD-11: DD71] Phase 1"
"D0G5CF","Chronic kidney disease [ICD-11: GB61] Approved"
"D0G5CV","Albinism [ICD-11: EC23.2] Patented"
"D0G5CV","Ephelides [ICD-11: ED61.0] Patented"
"D0G5CV","Menkes disease [ICD-11: 5C64.0] Patented"
"D0G5CV","Senile lentigines [ICD-11: ED61.0] Patented"
"D0G5CV","Melasma [ICD-11: ED60.1] Patented"
"D0G5DK","Angina pectoris [ICD-11: BA40] Preclinical"
"D0G5ET","Metabolic disorder [ICD-11: 5C50-5D2Z] Approved"
"D0G5FR","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Investigative"
"D0G5GB","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Phase 2"
"D0G5GJ","Psoriasis vulgaris [ICD-11: EA90] Discontinued in Phase 2"
"D0G5GY","Coronavirus Disease 2019 (COVID-19) [ICD-11: 1D6Y] Phase 2/3"
"D0G5HI","Hyperkalemia [ICD-11: 5C76] Phase 1"
"D0G5JL","Coronavirus Disease 2019 (COVID-19) [ICD-11: 1D6Y] Phase 3"
"D0G5JW","Anemia [ICD-11: 3A00-3A9Z] Investigative"
"D0G5LY","Pain [ICD-11: MG30-MG3Z] Phase 1"
"D0G5ME","Cluster headache [ICD-11: 8A81.0] Phase 2"
"D0G5ME","Migraine [ICD-11: 8A80] Phase 2"
"D0G5ML","Migraine [ICD-11: 8A80] Preclinical"
"D0G5OE","leukaemia [ICD-11: 2A60-2B33] Phase 2"
"D0G5OV","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Investigative"
"D0G5PF","Fragile X syndrome [ICD-11: LD55] Phase 2/3"
"D0G5QB","Anaesthesia [ICD-11: 9A78.6] Approved"
"D0G5RQ","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Investigative"
"D0G5RT","Central nervous system disease [ICD-11: 8A04-8D87] Investigative"
"D0G5SK","Hodgkin lymphoma [ICD-11: 2B30] Phase 0"
"D0G5SU","Lupus [ICD-11: 4A40] Phase 2"
"D0G5TF","Coronavirus Disease 2019 (COVID-19) [ICD-11: 1D6Y] Phase 2"
"D0G5TU","Mood disorder [ICD-11: 6A60-6E23] Discontinued in Phase 2"
"D0G5UB","Respiratory tract inflammation [ICD-11: CA07] Approved"
"D0G5UH","Pain [ICD-11: MG30-MG3Z] Investigative"
"D0G5UW","Thrombosis [ICD-11: DB61-GB90] Phase 2"
"D0G5UZ","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Phase 1"
"D0G5VT","Virus infection [ICD-11: 1A24-1D9Z] Investigative"
"D0G5WV","Diffuse large B-cell lymphoma [ICD-11: 2A81] Phase 1/2"
"D0G5XV","Coronavirus Disease 2019 (COVID-19) [ICD-11: 1D6Y] Phase 2"
"D0G5YR","Triple negative breast cancer [ICD-11: 2C60-2C65] Phase 2"
"D0G5YR","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Phase 1"
"D0G5ZE","Alzheimer disease [ICD-11: 8A20] Terminated"
"D0G5ZL","Anxiety disorder [ICD-11: 6B00-6B0Z] Discontinued in Phase 1"
"D0G6AB","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Approved"
"D0G6BU","Virus infection [ICD-11: 1A24-1D9Z] Investigative"
"D0G6CF","Bladder cancer [ICD-11: 2C94] Phase 2"
"D0G6CF","Urothelial carcinoma [ICD-11: 2C92.0] Phase 1"
"D0G6CH","Respiratory disease [ICD-11: CB40] Investigative"
"D0G6DF","Inflammatory bowel disease [ICD-11: DD72] Phase 3"
"D0G6DR","Duchenne dystrophy [ICD-11: 8C70] Approved"
"D0G6EB","Haematological malignancy [ICD-11: 2B33.Y] Phase 2"
"D0G6EI","Osteoporosis [ICD-11: FB83.0] Phase 2"
"D0G6EO","Hypotension [ICD-11: BA20-BA21] Discontinued in Phase 3"
"D0G6ES","Neurological disorder [ICD-11: 6B60] Discontinued in Phase 2"
"D0G6GB","Renal cell carcinoma [ICD-11: 2C90] Phase 1"
"D0G6GB","Kaposi sarcoma [ICD-11: 2B57] Phase 1"
"D0G6HA","Metabolic disorder [ICD-11: 5C50-5D2Z] Approved"
"D0G6HI","Bacterial infection [ICD-11: 1A00-1C4Z] Phase 1"
"D0G6IQ","Osteoarthritis pain [ICD-11: MG30.31] Patented"
"D0G6IQ","Cancer related pain [ICD-11: MG30] Patented"
"D0G6IQ","Neuropathic pain [ICD-11: 8E43.0] Patented"
"D0G6IQ","Inflammatory pain [ICD-11: MG30.42] Patented"
"D0G6JE","Human immunodeficiency virus infection [ICD-11: 1C62] Discontinued in Phase 1"
"D0G6JU","Coronavirus Disease 2019 (COVID-19) [ICD-11: 1D6Y] Phase 2"
"D0G6KH","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Investigative"
"D0G6LR","Pain [ICD-11: MG30-MG3Z] Discontinued in Phase 1"
"D0G6NA","Multiple sclerosis [ICD-11: 8A40] Discontinued in Phase 1"
"D0G6OL","Prostate cancer [ICD-11: 2C82.0] Phase 1"
"D0G6PG","Arthritis [ICD-11: FA20] Discontinued in Phase 2"
"D0G6PL","Prostate cancer [ICD-11: 2C82.0] Terminated"
"D0G6QF","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Approved"
"D0G6QV","Fungal infection [ICD-11: 1F29-1F2F] Phase 2"
"D0G6RB","Brain cancer [ICD-11: 2A00] Phase 3"
"D0G6RK","Asthma [ICD-11: CA23] Investigative"
"D0G6RU","Bronchitis [ICD-11: CA20] Discontinued in Phase 1"
"D0G6SD","Human immunodeficiency virus infection [ICD-11: 1C62] Approved"
"D0G6SE","Increase blood pressure [ICD-11: BA04] Approved"
"D0G6SZ","Human immunodeficiency virus-1 infection [ICD-11: 1C62] Discontinued in Phase 3"
"D0G6TL","Autoimmune diabetes [ICD-11: 5A10] Phase 3"
"D0G6TV","Osteoarthritis [ICD-11: FA00-FA05] Investigative"
"D0G6TX","Respiratory distress syndrome [ICD-11: CB00] Investigative"
"D0G6UP","Thrombosis [ICD-11: DB61-GB90] Discontinued in Phase 1"
"D0G6UQ","Thrombosis [ICD-11: DB61-GB90] Phase 1"
"D0G6US","Heart arrhythmia [ICD-11: BC65] Terminated"
"D0G6VC","Skin infection [ICD-11: 1F28-1G0Z] Phase 2"
"D0G6VL","Diabetic complication [ICD-11: 5A2Y] Approved"
"D0G6WW","Hemorrhoids [ICD-11: DB60] Approved"
"D0G6XC","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Discontinued in Phase 1"
"D0G6XU","Coronavirus Disease 2019 (COVID-19) [ICD-11: 1D6Y] Phase 2/3"
"D0G6ZG","Thrombosis [ICD-11: DB61-GB90] Phase 3"
"D0G6ZG","Myocardial infarction [ICD-11: BA41-BA43] Phase 3"
"D0G6ZS","Hepatitis B virus infection [ICD-11: 1E51.0] Phase 3"
"D0G6ZW","Fungal infection [ICD-11: 1F29-1F2F] Discontinued in Phase 3"
"D0G7BR","Arthritis [ICD-11: FA20] Phase 1"
"D0G7DJ","Pain [ICD-11: MG30-MG3Z] Approved"
"D0G7DP","Hemorrhagic shock [ICD-11: MG40.1] Terminated"
"D0G7FJ","Arthritis [ICD-11: FA20] Approved"
"D0G7HO","Alzheimer disease [ICD-11: 8A20] Terminated"
"D0G7IF","Multiple myeloma [ICD-11: 2A83] Phase 1"
"D0G7IV","Hyperlipidaemia [ICD-11: 5C80] Phase 3"
"D0G7IY","Atopic dermatitis [ICD-11: EA80] Approved"
"D0G7KE","Prostate cancer [ICD-11: 2C82.0] Investigative"
"D0G7KJ","Rosacea [ICD-11: ED90.0] Approved"
"D0G7KY","Pain [ICD-11: MG30-MG3Z] Patented"
"D0G7KY","Inflammation [ICD-11: 1A00-CA43.1] Patented"
"D0G7LC","Human immunodeficiency virus infection [ICD-11: 1C62] Phase 1"
"D0G7LP","Alzheimer disease [ICD-11: 8A20] Preclinical"
"D0G7LT","Parkinson disease [ICD-11: 8A00.0] Investigative"
"D0G7MM","Hyperlipidaemia [ICD-11: 5C80] Phase 2"
"D0G7MM","Cardiovascular disease [ICD-11: BA00-BE2Z] Phase 2"
"D0G7MV","Urothelial carcinoma [ICD-11: 2C92.0] Phase 3"
"D0G7MV","Melanoma [ICD-11: 2C30] Phase 2"
"D0G7MV","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Phase 2"
"D0G7MV","Recurrent glioblastoma [ICD-11: 2A00.00] Phase 1"
"D0G7MV","B-cell lymphoma [ICD-11: 2A86] Phase 1"
"D0G7MV","Colorectal cancer [ICD-11: 2B91.Z] Phase 1"
"D0G7MV","Head and neck cancer [ICD-11: 2D42] Phase 1"
"D0G7MV","Lung cancer [ICD-11: 2C25.0] Phase 1"
"D0G7MV","Lymphoma [ICD-11: 2A80-2A86] Phase 1"
"D0G7MV","Merkel cell carcinoma [ICD-11: 2C34] Phase 1"
"D0G7MV","Ovarian cancer [ICD-11: 2C73] Phase 1"
"D0G7QH","Neisseria meningitis infection [ICD-11: 1C1C.0] Approved"
"D0G7SM","Influenza virus infection [ICD-11: 1E30-1E32] Phase 1"
"D0G7SP","Psoriasis vulgaris [ICD-11: EA90] Terminated"
"D0G7SR","Bacterial infection [ICD-11: 1A00-1C4Z] Approved"
"D0G7UV","Premature ejaculation [ICD-11: HA03.0Z] Investigative"
"D0G7UX","Coronavirus Disease 2019 (COVID-19) [ICD-11: 1D6Y] Phase 1"
"D0G7WY","Hypertriglyceridemia [ICD-11: 5C80.1] Approved"
"D0G7XA","Onychomycosis [ICD-11: EE12.1] Phase 2"
"D0G7XT","Bacterial infection [ICD-11: 1A00-1C4Z] Investigative"
"D0G7XW","Albinism [ICD-11: EC23.2] Patented"
"D0G7XW","Ephelides [ICD-11: ED61.0] Patented"
"D0G7XW","Menkes disease [ICD-11: 5C64.0] Patented"
"D0G7XW","Senile lentigines [ICD-11: ED61.0] Patented"
"D0G7XW","Melasma [ICD-11: ED60.1] Patented"
"D0G7YF","Inflammation [ICD-11: 1A00-CA43.1] Investigative"
"D0G7YG","Melanoma [ICD-11: 2C30] Discontinued in Phase 1"
"D0G7YS","Head and neck cancer [ICD-11: 2D42] Phase 1"
"D0G7YZ","Myocardial infarction [ICD-11: BA41-BA43] Terminated"
"D0G7ZT","Pancreatic cancer [ICD-11: 2C10] Phase 2"
"D0G8BE","Diabetic complication [ICD-11: 5A2Y] Investigative"
"D0G8BM","Myelofibrosis [ICD-11: 2A20.2] Approved"
"D0G8BV","Osteoarthritis [ICD-11: FA00-FA05] Approved"
"D0G8CU","Cervical cancer [ICD-11: 2C77.0] Phase 1"
"D0G8CU","Endometrial cancer [ICD-11: 2C76] Phase 1"
"D0G8CU","Fallopian tube cancer [ICD-11: 2C74] Phase 1"
"D0G8CU","Head and neck cancer [ICD-11: 2D42] Phase 1"
"D0G8CU","Ovarian cancer [ICD-11: 2C73] Phase 1"
"D0G8CU","Peritoneal cavity cancer [ICD-11: 2C51.Z] Phase 1"
"D0G8DV","Prostate cancer [ICD-11: 2C82.0] Phase 1"
"D0G8EI","Rheumatoid arthritis [ICD-11: FA20] Investigative"
"D0G8LH","Obesity [ICD-11: 5B81] Patented"
"D0G8LN","Type-2 diabetes [ICD-11: 5A11] Phase 1"
"D0G8MW","Systemic lupus erythematosus [ICD-11: 4A40.0] Investigative"
"D0G8MY","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Investigative"
"D0G8NJ","Hypertension [ICD-11: BA00-BA04] Approved"
"D0G8NK","Peptic ulcer [ICD-11: DA61] Phase 3"
"D0G8NN","Parkinson disease [ICD-11: 8A00.0] Approved"
"D0G8NP","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Preclinical"
"D0G8OB","Bacillus anthracis infection [ICD-11: 1G40] Investigative"
"D0G8OC","Hypocalcemia [ICD-11: 5B5K.1] Approved"
"D0G8PA","Cytomegalovirus Disease [ICD-11: 1D82] Approved"
"D0G8PA","Cytomegalovirus infection [ICD-11: 1D82] Phase 3"
"D0G8QW","Cardiovascular disease [ICD-11: BA00-BE2Z] Approved"
"D0G8SQ","Nutritional deficiency [ICD-11: 5B50-5B71] Approved"
"D0G8SQ","Cognitive impairment [ICD-11: 6D71] Approved"
"D0G8UG","Asthma [ICD-11: CA23] Discontinued in Phase 2"
"D0G8UL","Heart disease [ICD-11: BA41-BA42] Phase 3"
"D0G8UL","Angina pectoris [ICD-11: BA40] Phase 3"
"D0G8UY","Schizophrenia [ICD-11: 6A20] Phase 2"
"D0G8YJ","Non-hodgkin lymphoma [ICD-11: 2B33.5] Phase 1"
"D0G8ZQ","Gastric adenocarcinoma [ICD-11: 2B72] Phase 3"
"D0G9AP","Anxiety disorder [ICD-11: 6B00-6B0Z] Terminated"
"D0G9AW","B-cell lymphoma [ICD-11: 2A86] Phase 2"
"D0G9AW","Acute myeloid leukaemia [ICD-11: 2A60] Phase 2"
"D0G9AW","Haematological malignancy [ICD-11: 2B33.Y] Phase 2"
"D0G9BH","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Investigative"
"D0G9CJ","Systemic lupus erythematosus [ICD-11: 4A40.0] Investigative"
"D0G9EI","Asthma [ICD-11: CA23] Phase 2"
"D0G9EX","Inflammation [ICD-11: 1A00-CA43.1] Investigative"
"D0G9FF","Influenza virus infection [ICD-11: 1E30-1E32] Investigative"
"D0G9FL","Osteoporosis [ICD-11: FB83.0] NDA filed"
"D0G9FP","Allergic rhinitis [ICD-11: CA08.0] Discontinued in Phase 2"
"D0G9IU","Tuberculosis [ICD-11: 1B10-1B1Z] Approved"
"D0G9IU","Macular degeneration [ICD-11: 9B78.3] Investigative"
"D0G9JL","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Investigative"
"D0G9JQ","Heart failure [ICD-11: BD10-BD13] Phase 2"
"D0G9JQ","Pulmonary arterial hypertension [ICD-11: BB01.0] Phase 2"
"D0G9JQ","Hypertension [ICD-11: BA00-BA04] Phase 1"
"D0G9JQ","Cardiomyopathy [ICD-11: BC43] Phase 1"
"D0G9JQ","Duchenne dystrophy [ICD-11: 8C70] Phase 1"
"D0G9KS","Crohn disease [ICD-11: DD70] Patented"
"D0G9KS","Ulcerative colitis [ICD-11: DD71] Patented"
"D0G9KS","Urinary tract infection [ICD-11: GC08] Patented"
"D0G9LP","Angiogenesis disorder [ICD-11: BE2Z] Discontinued in Phase 3"
"D0G9MC","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Phase 1/2"
"D0G9ME","Epileptic seizures [ICD-11: 8A61-8A6Z] Investigative"
"D0G9MY","Acute myeloid leukaemia [ICD-11: 2A60] Phase 1/2"
"D0G9NN","Breast cancer [ICD-11: 2C60-2C65] Phase 1"
"D0G9OC","Coronary artery disease [ICD-11: BA80] Preclinical"
"D0G9OH","Arthritis [ICD-11: FA20] Phase 2"
"D0G9PD","Thrombosis [ICD-11: DB61-GB90] Phase 1"
"D0G9RW","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Terminated"
"D0G9SD","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Discontinued in Preregistration"
"D0G9SH","Central nervous system disease [ICD-11: 8A04-8D87] Phase 1"
"D0G9SH","Psychotic disorder [ICD-11: 6A20-6A25] Preclinical"
"D0G9UO","Age-related macular degeneration [ICD-11: 9B75.0] Investigative"
"D0G9XG","Solid tumour/cancer [ICD-11: 2A00-2F9Z] Investigative"
"D0G9XP","Hepatitis B virus infection [ICD-11: 1E51.0] Phase 2b"
"D0G9XS","Chronic obstructive pulmonary disease [ICD-11: CA22] Investigative"
"D0G9YH","Acute lymphoblastic leukaemia [ICD-11: 2A85] Approved"
"D0G9ZJ","Ovarian cancer [ICD-11: 2C73] Discontinued in Phase 1"
"D0G9ZU","Ocular disease [ICD-11: 1F00.1Z] Phase 2"
"D0G9ZV","Ischemic stroke [ICD-11: 8B11.5Z] Phase 2"
"D0G9ZW","Rheumatoid arthritis [ICD-11: FA20] Discontinued in Phase 1"
"D0G9ZY","Breast cancer [ICD-11: 2C60-2C65] Investigative"
"D0GA0A","Hepatitis C [ICD-11: 1E51] Approved"
"D0GA1Q","Heart arrhythmia [ICD-11: BC65] Discontinued in Phase 2"
"D0GA3M","Inflammation [ICD-11: 1A00-CA43.1] Terminated"
"D0GA5T","Insomnia [ICD-11: 7A00-7A0Z] Approved"
"D0GA5T","Fibromyalgia [ICD-11: MG30.01] Approved"
"D0GA7H","Allergy [ICD-11: 4A80-4A85] Phase 2"
"D0GA8I","Immune System disease [ICD-11: 4A01-4B41] Phase 1"
"D0GA8I","Immunoproliferative disorder [ICD-11: 2B32] Phase 1"
"D0GA8I","Lymphatic disease [ICD-11: BD9Z] Phase 1"
"D0GA8I","Lymphoma [ICD-11: 2A80-2A86] Phase 1"
"D0GA8I","Neoplasm [ICD-11: 2A00-2F9Z] Phase 1"
"D0GB2L","Brain injury [ICD-11: NA07.Z] Phase 1/2"
"D0GB3A","Asthma [ICD-11: CA23] Discontinued in Phase 1"
"D0GB3Z","Prostate cancer [ICD-11: 2C82.0] Phase 1"
"D0GB5X","Systemic lupus erythematosus [ICD-11: 4A40.0] Phase 2"
"D0GB6Y","Crohn disease [ICD-11: DD70] Patented"
"D0GB6Y","Ulcerative colitis [ICD-11: DD71] Patented"
"D0GB6Y","Urinary tract infection [ICD-11: GC08] Patented"
"D0GB7F","Breast cancer [ICD-11: 2C60-2C65] Investigative"
"D0GC2M","Alcohol dependence [ICD-11: 6C40.2] Approved"
